id_empregado,departamento,regiao,educacao,genero,canal_de_recrutamento,n_de_treinamentos,idade,pontuacao_ano_anterior,tempo_de_servico,KPIs >80%,venceu_premiacoes?,pontuacao_media_treinamentos,foi_promovido
33629,Vendas & Marketing,regiao_11,Bacharelado,M,processo seletivo,1,27,5.0,3,1,0,52,0
9687,Tecnologia,regiao_22,Bacharelado,M,outros,2,30,3.0,3,0,0,77,0
58018,Operacoes,regiao_13,Bacharelado,M,outros,1,38,5.0,2,0,0,56,0
22987,Vendas & Marketing,regiao_18,Bacharelado,M,processo seletivo,1,25,4.0,3,0,0,50,0
6941,Compras,regiao_2,Bacharelado,F,outros,1,25,5.0,2,1,0,65,0
65286,Vendas & Marketing,regiao_11,Bacharelado,M,outros,1,33,4.0,9,0,0,50,0
34928,Tecnologia,regiao_22,Bacharelado,M,processo seletivo,2,38,3.0,9,0,0,82,0
37463,Tecnologia,regiao_7,Bacharelado,M,processo seletivo,1,52,4.0,19,1,0,82,0
43259,Analise,regiao_7,Bacharelado,M,processo seletivo,1,49,5.0,20,1,0,81,0
70864,Vendas & Marketing,regiao_17,Bacharelado,M,processo seletivo,1,46,3.0,4,0,0,50,0
57838,Vendas & Marketing,regiao_5,Bacharelado,F,outros,1,35,1.0,9,0,0,50,0
64445,Tecnologia,regiao_7,Bacharelado,F,outros,1,43,5.0,16,1,0,79,0
39019,Tecnologia,regiao_2,Abaixo do ensino medio,F,outros,1,21,4.0,2,1,1,81,0
60584,Vendas & Marketing,regiao_5,Bacharelado,M,outros,2,31,,1,1,0,50,0
34168,Analise,regiao_22,Bacharelado,M,processo seletivo,2,30,1.0,5,1,0,88,1
32868,Vendas & Marketing,regiao_7,Bacharelado,M,outros,1,39,3.0,5,1,0,54,0
72517,Operacoes,regiao_21,Bacharelado,M,outros,1,31,3.0,3,0,0,62,0
38564,Compras,regiao_2,Mestrado & acima,M,outros,3,59,4.0,5,0,0,69,0
58964,Tecnologia,regiao_7,Bacharelado,M,outros,1,28,2.0,3,0,0,92,1
11158,Operacoes,regiao_31,Bacharelado,M,outros,1,34,5.0,9,1,0,59,0
15733,Operacoes,regiao_34,Mestrado & acima,M,outros,1,39,4.0,4,1,0,58,0
68838,Operacoes,regiao_15,Bacharelado,F,processo seletivo,1,32,4.0,5,0,0,53,0
67271,RH,regiao_22,Bacharelado,F,processo seletivo,1,33,3.0,6,0,0,49,0
36257,Tecnologia,regiao_10,Mestrado & acima,M,processo seletivo,1,35,1.0,10,0,0,79,0
52487,Vendas & Marketing,regiao_28,Mestrado & acima,F,outros,2,37,5.0,7,0,0,49,0
28672,Vendas & Marketing,regiao_20,Bacharelado,M,processo seletivo,1,38,3.0,8,0,0,55,0
25523,Vendas & Marketing,regiao_2,Bacharelado,M,outros,1,26,3.0,3,0,0,50,0
69857,Financeiro,regiao_16,Bacharelado,F,processo seletivo,1,31,3.0,6,1,0,63,0
61712,Operacoes,regiao_13,Bacharelado,F,processo seletivo,1,27,3.0,4,1,0,65,0
63698,Analise,regiao_22,Mestrado & acima,M,processo seletivo,1,40,3.0,10,0,0,81,0
58783,Operacoes,regiao_2,Bacharelado,F,outros,1,34,4.0,8,1,0,60,0
38440,Operacoes,regiao_22,Bacharelado,M,processo seletivo,2,26,,1,1,0,61,1
73148,Compras,regiao_15,Mestrado & acima,M,outros,1,41,2.0,9,1,0,71,0
3798,Operacoes,regiao_30,Bacharelado,M,processo seletivo,1,32,3.0,7,0,0,62,0
63760,Vendas & Marketing,regiao_10,Bacharelado,M,processo seletivo,1,35,4.0,3,1,0,49,0
69320,Vendas & Marketing,regiao_11,Bacharelado,M,outros,1,46,5.0,17,0,0,46,0
31465,Compras,regiao_2,Mestrado & acima,M,processo seletivo,1,38,4.0,7,0,0,66,0
70636,Financeiro,regiao_2,Bacharelado,M,processo seletivo,2,33,1.0,2,0,0,63,0
75706,Vendas & Marketing,regiao_20,Bacharelado,M,outros,3,28,3.0,5,1,1,51,0
10463,Vendas & Marketing,regiao_8,Mestrado & acima,M,processo seletivo,1,32,5.0,4,1,0,48,0
64214,Analise,regiao_2,Bacharelado,M,outros,1,46,5.0,3,1,0,83,0
62760,Tecnologia,regiao_19,Bacharelado,M,processo seletivo,1,36,5.0,5,1,0,79,0
46172,Operacoes,regiao_26,Bacharelado,M,outros,1,32,3.0,3,0,0,61,0
9883,Vendas & Marketing,regiao_19,Bacharelado,M,outros,1,33,4.0,5,1,0,51,0
22302,Vendas & Marketing,regiao_2,Mestrado & acima,M,outros,2,53,2.0,7,0,0,49,0
76236,Tecnologia,regiao_22,Bacharelado,F,outros,1,28,4.0,4,1,1,79,1
77721,Vendas & Marketing,regiao_7,Bacharelado,M,processo seletivo,1,31,1.0,3,0,0,53,0
47511,Operacoes,regiao_7,Mestrado & acima,M,outros,1,55,3.0,7,0,0,61,0
59265,Tecnologia,regiao_2,Mestrado & acima,F,processo seletivo,1,34,4.0,6,1,0,85,0
55825,Vendas & Marketing,regiao_1,Mestrado & acima,M,processo seletivo,1,39,5.0,10,1,0,92,1
27813,Legal,regiao_2,Mestrado & acima,M,outros,1,50,3.0,7,0,0,65,0
1889,Vendas & Marketing,regiao_29,Bacharelado,M,outros,2,35,3.0,8,0,0,50,0
77355,Compras,regiao_2,Bacharelado,M,processo seletivo,1,32,3.0,4,0,0,70,0
38575,Compras,regiao_15,Mestrado & acima,F,outros,1,41,4.0,7,0,0,64,0
62643,Vendas & Marketing,regiao_15,Bacharelado,F,processo seletivo,1,30,3.0,7,0,0,43,0
10962,Operacoes,regiao_22,Bacharelado,M,indicacao,1,33,5.0,3,0,0,59,0
63876,Compras,regiao_2,Mestrado & acima,M,processo seletivo,1,47,3.0,6,0,0,63,0
43464,Vendas & Marketing,regiao_2,Bacharelado,M,outros,1,42,4.0,2,0,0,48,0
28615,Operacoes,regiao_15,Bacharelado,F,outros,1,36,3.0,8,1,1,92,1
35414,Vendas & Marketing,regiao_7,Mestrado & acima,M,outros,1,37,4.0,8,0,0,50,0
41948,Vendas & Marketing,regiao_5,Mestrado & acima,M,outros,2,30,1.0,2,1,0,47,0
26202,Compras,regiao_13,Mestrado & acima,M,processo seletivo,1,47,3.0,5,1,0,68,0
49651,Tecnologia,regiao_26,Bacharelado,M,processo seletivo,1,33,1.0,2,1,0,81,0
11088,Tecnologia,regiao_26,Bacharelado,F,outros,1,27,3.0,2,1,0,78,1
33750,Analise,regiao_2,Bacharelado,M,processo seletivo,1,37,5.0,3,1,0,87,0
19303,Tecnologia,regiao_4,Bacharelado,F,outros,1,28,3.0,3,1,0,81,0
5198,Vendas & Marketing,regiao_2,Bacharelado,M,outros,2,41,3.0,9,1,0,51,0
57324,Financeiro,regiao_13,Bacharelado,F,outros,1,29,5.0,3,1,0,60,0
59189,Tecnologia,regiao_7,Bacharelado,F,processo seletivo,2,50,4.0,22,0,0,73,0
51288,Vendas & Marketing,regiao_27,Bacharelado,M,processo seletivo,1,35,4.0,4,1,0,47,1
49630,Vendas & Marketing,regiao_2,,M,outros,1,47,3.0,7,1,0,52,0
62694,Vendas & Marketing,regiao_1,Mestrado & acima,M,outros,2,35,3.0,3,0,0,52,0
19693,Compras,regiao_27,Mestrado & acima,M,outros,5,40,3.0,4,0,0,69,0
36130,Tecnologia,regiao_13,Bacharelado,M,outros,1,44,4.0,13,0,0,83,0
25890,Vendas & Marketing,regiao_29,Mestrado & acima,M,outros,2,30,1.0,6,1,0,48,0
47522,Vendas & Marketing,regiao_14,Bacharelado,F,processo seletivo,1,34,4.0,7,0,0,49,0
75969,Analise,regiao_22,Bacharelado,F,processo seletivo,1,28,,1,1,0,88,1
56489,Tecnologia,regiao_6,Bacharelado,F,processo seletivo,1,29,,1,0,0,77,0
45102,Analise,regiao_33,Mestrado & acima,M,outros,1,35,3.0,4,0,0,80,0
63421,Vendas & Marketing,regiao_22,Bacharelado,F,processo seletivo,1,27,,1,0,0,46,0
34144,Vendas & Marketing,regiao_13,Bacharelado,M,outros,2,29,,1,0,0,51,0
42570,Operacoes,regiao_7,Bacharelado,F,processo seletivo,2,33,5.0,7,0,0,75,1
17109,RH,regiao_28,Mestrado & acima,M,outros,1,32,3.0,6,0,0,50,0
33815,Operacoes,regiao_14,Bacharelado,M,processo seletivo,1,36,3.0,10,0,0,63,0
44070,Operacoes,regiao_7,Bacharelado,M,outros,1,57,4.0,12,0,0,59,0
16755,Compras,regiao_23,Bacharelado,F,outros,1,31,2.0,5,0,0,71,0
70597,Operacoes,regiao_16,Bacharelado,M,outros,1,34,4.0,9,0,0,58,0
4959,Operacoes,regiao_22,Mestrado & acima,M,outros,1,45,3.0,12,0,0,74,1
22119,Vendas & Marketing,regiao_31,Bacharelado,M,outros,1,25,1.0,3,1,0,50,0
60859,Vendas & Marketing,regiao_2,Bacharelado,F,outros,1,38,5.0,11,0,0,50,0
4157,Tecnologia,regiao_20,Bacharelado,M,outros,1,31,4.0,2,0,0,82,0
4550,Compras,regiao_31,Mestrado & acima,F,processo seletivo,1,36,3.0,3,0,0,69,0
30010,Analise,regiao_22,Bacharelado,M,outros,2,30,4.0,3,1,0,86,0
2024,Compras,regiao_8,Bacharelado,M,outros,1,30,1.0,5,0,0,70,0
16935,Legal,regiao_7,Bacharelado,F,processo seletivo,1,30,,1,0,0,62,0
10397,Vendas & Marketing,regiao_20,Bacharelado,M,outros,1,25,,1,0,0,46,0
42964,Analise,regiao_31,,M,outros,2,30,3.0,1,0,0,85,0
25409,Vendas & Marketing,regiao_27,Bacharelado,M,outros,1,29,4.0,6,0,0,48,0
37151,Operacoes,regiao_13,Mestrado & acima,F,outros,1,46,3.0,4,0,0,59,0
12602,Vendas & Marketing,regiao_2,Bacharelado,M,processo seletivo,1,31,3.0,4,0,0,53,0
45798,Financeiro,regiao_26,Bacharelado,M,processo seletivo,1,25,4.0,2,0,0,60,0
36362,Operacoes,regiao_11,Bacharelado,F,outros,1,33,4.0,6,0,0,59,0
3985,Tecnologia,regiao_31,Bacharelado,M,outros,1,26,2.0,2,1,0,80,0
36596,Operacoes,regiao_26,Bacharelado,F,processo seletivo,1,27,3.0,3,1,0,62,0
42040,Analise,regiao_1,Mestrado & acima,M,outros,2,30,3.0,4,1,0,84,0
38214,Operacoes,regiao_3,Bacharelado,M,outros,1,28,,1,0,0,55,0
25713,Operacoes,regiao_28,Bacharelado,M,outros,1,28,5.0,2,0,0,69,1
70450,Financeiro,regiao_2,Bacharelado,M,outros,1,31,1.0,4,0,0,56,0
54818,Operacoes,regiao_8,Bacharelado,F,outros,1,26,3.0,2,0,0,60,0
40239,Operacoes,regiao_4,Bacharelado,M,processo seletivo,1,26,2.0,1,1,0,56,0
49899,Vendas & Marketing,regiao_29,Bacharelado,M,processo seletivo,1,30,5.0,6,0,0,52,0
49608,Vendas & Marketing,regiao_23,Bacharelado,F,processo seletivo,1,28,,1,0,0,53,0
42311,Legal,regiao_2,Bacharelado,M,outros,1,54,3.0,8,0,0,59,0
65517,Tecnologia,regiao_26,Bacharelado,F,processo seletivo,1,26,5.0,2,0,0,81,1
70211,Compras,regiao_2,Mestrado & acima,M,processo seletivo,1,41,5.0,12,0,0,69,0
53022,Financeiro,regiao_2,Bacharelado,M,outros,3,36,2.0,5,1,0,55,0
5982,Vendas & Marketing,regiao_26,Bacharelado,M,outros,1,33,5.0,7,0,0,53,0
54136,Compras,regiao_5,Bacharelado,F,outros,1,29,4.0,3,1,0,69,0
17325,Vendas & Marketing,regiao_22,Bacharelado,M,outros,1,37,5.0,10,0,0,52,0
74834,Vendas & Marketing,regiao_30,Bacharelado,M,outros,1,29,4.0,4,1,0,49,0
19067,Vendas & Marketing,regiao_13,Bacharelado,M,outros,3,27,4.0,4,0,0,49,0
25176,Vendas & Marketing,regiao_23,Bacharelado,M,processo seletivo,1,35,2.0,8,0,0,50,0
45729,Financeiro,regiao_26,Bacharelado,F,outros,1,26,5.0,2,1,0,58,1
17497,RH,regiao_32,Bacharelado,M,outros,1,30,3.0,4,0,0,49,0
63133,Legal,regiao_22,Bacharelado,M,outros,1,31,1.0,5,0,0,56,0
41831,Analise,regiao_22,,M,processo seletivo,1,29,5.0,6,1,0,80,0
50313,Analise,regiao_28,Bacharelado,M,outros,1,28,3.0,2,1,0,79,0
43186,Analise,regiao_26,Bacharelado,M,processo seletivo,1,43,3.0,6,0,0,79,0
1724,Analise,regiao_22,Mestrado & acima,M,outros,1,46,3.0,17,1,1,83,0
47441,Operacoes,regiao_2,Bacharelado,M,processo seletivo,1,45,3.0,15,1,0,59,0
73505,Compras,regiao_20,Bacharelado,M,outros,1,26,,1,1,0,73,0
39692,Vendas & Marketing,regiao_2,Mestrado & acima,F,outros,1,56,1.0,16,1,0,55,0
56068,RH,regiao_2,Bacharelado,M,outros,1,51,3.0,17,0,0,53,0
39731,Tecnologia,regiao_34,Bacharelado,M,processo seletivo,1,27,,1,0,0,80,0
8024,Operacoes,regiao_16,Bacharelado,M,outros,1,50,3.0,15,0,0,59,0
49474,Operacoes,regiao_15,Bacharelado,F,processo seletivo,1,39,4.0,8,0,0,74,1
3748,Vendas & Marketing,regiao_5,Bacharelado,M,outros,1,42,3.0,16,0,0,48,0
48544,Compras,regiao_2,Bacharelado,M,processo seletivo,1,27,,1,1,0,71,0
16008,Operacoes,regiao_2,Bacharelado,M,processo seletivo,1,40,4.0,6,1,0,56,0
580,Operacoes,regiao_2,Mestrado & acima,F,processo seletivo,3,44,4.0,15,1,0,61,0
24517,Financeiro,regiao_2,Bacharelado,F,processo seletivo,1,34,3.0,9,0,0,62,0
9825,Vendas & Marketing,regiao_22,,F,outros,1,28,3.0,10,1,0,52,0
56144,Financeiro,regiao_22,Bacharelado,M,outros,1,28,3.0,6,0,0,70,1
46212,Vendas & Marketing,regiao_22,,M,processo seletivo,1,27,1.0,3,1,0,50,0
4647,Operacoes,regiao_15,Bacharelado,M,processo seletivo,1,30,5.0,4,0,0,62,0
61307,Analise,regiao_11,Bacharelado,M,outros,1,31,4.0,6,0,0,90,0
75599,Financeiro,regiao_22,Bacharelado,M,processo seletivo,1,31,2.0,2,1,0,60,1
39260,Compras,regiao_2,Bacharelado,M,outros,1,34,5.0,10,1,0,69,0
74174,Vendas & Marketing,regiao_27,Bacharelado,M,outros,1,24,2.0,2,1,0,51,0
67912,Vendas & Marketing,regiao_28,Bacharelado,M,outros,1,31,1.0,3,0,0,51,0
39860,Operacoes,regiao_26,Bacharelado,F,outros,1,28,3.0,4,1,0,61,0
3887,Operacoes,regiao_19,Mestrado & acima,M,processo seletivo,2,46,3.0,15,0,0,60,0
38734,Operacoes,regiao_32,Mestrado & acima,F,processo seletivo,1,37,5.0,8,0,0,71,1
66216,Compras,regiao_24,Bacharelado,F,outros,1,27,2.0,2,0,0,63,0
26840,Vendas & Marketing,regiao_22,Bacharelado,F,outros,2,27,2.0,2,0,0,51,0
65108,Pesquisa & Desenvolvimento,regiao_2,Mestrado & acima,M,processo seletivo,2,50,4.0,16,0,0,88,0
22415,RH,regiao_25,Mestrado & acima,M,processo seletivo,1,34,3.0,7,0,0,55,0
64677,Vendas & Marketing,regiao_27,Bacharelado,M,processo seletivo,1,43,1.0,12,0,0,49,0
42796,Operacoes,regiao_29,Bacharelado,M,processo seletivo,1,44,5.0,16,1,0,60,0
47148,RH,regiao_7,Bacharelado,M,outros,1,30,5.0,5,0,0,51,0
61685,Vendas & Marketing,regiao_28,Bacharelado,M,outros,1,42,3.0,13,0,0,46,0
22566,Compras,regiao_13,Mestrado & acima,M,outros,1,34,3.0,6,0,0,70,0
59028,Analise,regiao_34,Bacharelado,M,outros,2,31,5.0,7,0,0,85,0
42008,Vendas & Marketing,regiao_13,Bacharelado,M,processo seletivo,1,50,1.0,19,0,0,46,0
48739,Operacoes,regiao_16,Mestrado & acima,M,processo seletivo,1,38,4.0,7,0,0,58,0
36654,Vendas & Marketing,regiao_15,Bacharelado,M,outros,1,49,3.0,8,1,0,47,1
67441,Tecnologia,regiao_27,Bacharelado,M,outros,1,27,3.0,5,0,0,82,1
18099,Financeiro,regiao_2,Bacharelado,M,processo seletivo,1,37,3.0,9,0,0,59,0
36998,Operacoes,regiao_26,Bacharelado,F,outros,1,30,4.0,5,0,0,74,1
57815,Compras,regiao_10,Mestrado & acima,M,outros,1,38,1.0,10,0,0,68,0
28915,Analise,regiao_25,Bacharelado,M,processo seletivo,1,27,1.0,3,0,0,87,0
37049,Operacoes,regiao_29,Bacharelado,F,outros,1,28,5.0,2,1,0,60,0
23632,Analise,regiao_22,,F,outros,1,28,3.0,5,0,0,87,0
6101,Compras,regiao_10,Mestrado & acima,M,outros,1,44,3.0,13,0,0,72,0
68316,Vendas & Marketing,regiao_2,Bacharelado,M,outros,1,53,3.0,7,0,0,45,0
32068,Operacoes,regiao_2,Bacharelado,M,outros,3,35,4.0,6,0,0,57,0
49368,Compras,regiao_26,Mestrado & acima,F,processo seletivo,1,41,4.0,9,1,0,69,1
59208,Compras,regiao_15,Bacharelado,M,outros,2,30,3.0,7,0,0,72,0
34340,Vendas & Marketing,regiao_13,Bacharelado,M,outros,1,45,5.0,16,0,0,49,0
24357,Operacoes,regiao_4,Bacharelado,M,processo seletivo,2,34,5.0,7,0,0,61,0
48159,Vendas & Marketing,regiao_13,Mestrado & acima,M,processo seletivo,2,42,3.0,7,0,0,51,0
72692,Compras,regiao_2,Mestrado & acima,F,outros,1,51,4.0,18,0,0,69,0
40910,Compras,regiao_2,Mestrado & acima,M,outros,2,39,3.0,8,0,0,66,0
33881,Vendas & Marketing,regiao_2,Bacharelado,F,processo seletivo,1,32,3.0,6,1,0,45,0
27650,Financeiro,regiao_22,Bacharelado,F,outros,2,30,3.0,2,0,0,60,0
30631,Tecnologia,regiao_33,Bacharelado,M,processo seletivo,1,39,3.0,4,0,0,81,0
35293,Compras,regiao_2,Mestrado & acima,F,processo seletivo,1,60,4.0,5,1,0,68,0
50403,Tecnologia,regiao_27,Bacharelado,M,outros,4,27,5.0,2,1,0,75,0
77107,Vendas & Marketing,regiao_22,Bacharelado,F,outros,1,29,3.0,7,0,0,53,0
2444,Analise,regiao_34,Bacharelado,M,outros,1,28,1.0,4,0,0,81,0
13671,Operacoes,regiao_31,Mestrado & acima,M,outros,1,52,5.0,9,0,0,61,0
73676,Vendas & Marketing,regiao_31,Bacharelado,M,processo seletivo,1,28,3.0,5,0,0,51,0
43037,Compras,regiao_4,Bacharelado,M,outros,1,29,3.0,5,0,0,71,0
60581,Legal,regiao_22,Abaixo do ensino medio,M,processo seletivo,1,27,3.0,4,0,0,62,0
19819,Vendas & Marketing,regiao_28,Bacharelado,M,processo seletivo,1,27,4.0,3,1,0,45,0
49109,Operacoes,regiao_26,Bacharelado,M,outros,2,32,5.0,6,1,0,61,0
27862,Vendas & Marketing,regiao_23,Bacharelado,M,processo seletivo,1,42,1.0,12,0,0,49,0
46523,Tecnologia,regiao_4,Mestrado & acima,F,outros,1,42,1.0,10,0,0,78,0
59177,Compras,regiao_2,Bacharelado,F,outros,1,29,2.0,6,0,0,70,0
15453,Operacoes,regiao_2,Bacharelado,F,processo seletivo,1,51,5.0,14,1,0,60,0
43134,Legal,regiao_2,Mestrado & acima,M,outros,1,35,2.0,6,0,0,60,0
69029,Vendas & Marketing,regiao_2,Bacharelado,F,processo seletivo,1,43,2.0,4,0,0,48,0
27084,Financeiro,regiao_2,Mestrado & acima,M,processo seletivo,3,37,4.0,8,0,0,63,0
38136,Compras,regiao_30,Bacharelado,F,outros,1,32,3.0,5,1,0,72,0
29191,Compras,regiao_22,Mestrado & acima,M,processo seletivo,1,34,1.0,7,1,0,69,0
7533,Vendas & Marketing,regiao_24,Bacharelado,M,processo seletivo,1,28,,1,0,0,50,0
62553,Analise,regiao_7,Bacharelado,M,processo seletivo,1,36,3.0,3,1,0,83,0
15779,Tecnologia,regiao_30,Bacharelado,F,outros,1,34,3.0,9,0,0,83,0
37401,Pesquisa & Desenvolvimento,regiao_2,Mestrado & acima,M,processo seletivo,1,36,3.0,8,1,0,85,0
53717,Tecnologia,regiao_23,Mestrado & acima,F,processo seletivo,2,32,3.0,7,0,0,79,0
72699,Compras,regiao_2,Bacharelado,F,processo seletivo,1,59,2.0,13,0,0,75,0
12630,Vendas & Marketing,regiao_4,Bacharelado,M,processo seletivo,2,49,2.0,14,0,0,51,0
59057,Vendas & Marketing,regiao_26,Bacharelado,M,processo seletivo,2,30,3.0,4,0,0,51,0
35594,Operacoes,regiao_31,Mestrado & acima,M,outros,1,39,3.0,12,0,0,64,0
12965,Operacoes,regiao_14,Bacharelado,M,outros,1,36,3.0,3,0,0,55,0
74045,Compras,regiao_3,Bacharelado,M,processo seletivo,1,29,4.0,4,0,0,68,0
44989,Tecnologia,regiao_28,Bacharelado,M,outros,1,30,3.0,4,0,0,83,0
77028,Vendas & Marketing,regiao_7,Mestrado & acima,M,outros,1,33,3.0,8,0,0,54,0
48388,Tecnologia,regiao_13,Mestrado & acima,M,outros,1,34,3.0,4,0,0,82,0
27496,RH,regiao_7,Bacharelado,M,outros,1,30,3.0,7,0,0,50,0
9128,Tecnologia,regiao_2,Bacharelado,M,indicacao,2,25,3.0,2,1,0,82,0
36504,Vendas & Marketing,regiao_13,Bacharelado,M,processo seletivo,1,29,4.0,6,0,0,48,0
8037,Operacoes,regiao_22,Mestrado & acima,M,outros,1,49,2.0,7,0,0,62,0
26170,Operacoes,regiao_28,Mestrado & acima,M,processo seletivo,2,36,3.0,7,0,0,57,0
57325,Financeiro,regiao_13,Mestrado & acima,M,processo seletivo,1,32,3.0,5,1,0,59,0
64727,Vendas & Marketing,regiao_22,Bacharelado,M,outros,3,32,4.0,5,0,0,45,0
76751,RH,regiao_22,Bacharelado,M,processo seletivo,1,28,,1,0,0,51,0
6032,Operacoes,regiao_32,Bacharelado,M,processo seletivo,1,32,3.0,4,0,0,57,0
59724,Operacoes,regiao_5,Mestrado & acima,M,processo seletivo,1,46,3.0,7,0,0,67,0
62604,Vendas & Marketing,regiao_2,Bacharelado,M,processo seletivo,1,54,5.0,7,0,0,52,0
71605,Compras,regiao_1,Mestrado & acima,F,outros,1,32,3.0,6,0,0,66,0
357,Tecnologia,regiao_2,Bacharelado,F,outros,1,52,3.0,12,0,0,81,0
52166,Operacoes,regiao_2,Bacharelado,F,outros,1,52,2.0,18,0,0,62,0
25347,Tecnologia,regiao_33,Bacharelado,M,processo seletivo,1,27,5.0,3,1,0,75,0
4483,Financeiro,regiao_15,Bacharelado,M,outros,1,28,1.0,6,0,0,59,0
3569,Compras,regiao_7,Bacharelado,F,outros,1,32,4.0,6,1,0,71,0
65539,Compras,regiao_2,Bacharelado,M,processo seletivo,2,34,5.0,6,1,0,70,0
68762,Tecnologia,regiao_2,Bacharelado,F,processo seletivo,1,52,2.0,18,0,0,78,0
6733,Vendas & Marketing,regiao_4,Mestrado & acima,M,outros,1,57,3.0,12,0,0,50,0
65102,Vendas & Marketing,regiao_13,Bacharelado,M,outros,1,40,3.0,7,0,0,53,0
43180,Tecnologia,regiao_2,Bacharelado,M,outros,2,54,4.0,15,0,0,82,0
30007,Operacoes,regiao_22,Bacharelado,M,processo seletivo,1,28,,1,1,0,59,0
51393,Operacoes,regiao_2,Bacharelado,M,outros,1,58,4.0,18,0,0,59,0
10001,Vendas & Marketing,regiao_28,Mestrado & acima,F,outros,1,36,3.0,6,0,0,52,0
15802,Vendas & Marketing,regiao_2,Bacharelado,F,indicacao,1,33,3.0,2,0,0,49,0
76942,Legal,regiao_26,Bacharelado,M,outros,1,29,,1,1,0,58,0
29032,Tecnologia,regiao_4,Bacharelado,F,processo seletivo,1,27,,1,1,0,78,1
19708,RH,regiao_32,Bacharelado,M,outros,1,31,5.0,6,1,0,46,0
31507,RH,regiao_4,Mestrado & acima,M,outros,1,34,3.0,10,0,0,50,0
23314,Vendas & Marketing,regiao_20,Bacharelado,M,outros,1,29,3.0,2,0,0,49,0
41008,Vendas & Marketing,regiao_13,Mestrado & acima,F,processo seletivo,1,36,1.0,2,0,0,52,0
35038,Vendas & Marketing,regiao_13,Bacharelado,M,outros,3,31,1.0,7,0,0,51,0
21104,Financeiro,regiao_2,Bacharelado,F,outros,1,46,3.0,6,0,0,56,0
4569,Vendas & Marketing,regiao_3,Bacharelado,M,processo seletivo,1,42,3.0,6,0,0,48,0
71091,Analise,regiao_22,,M,outros,1,23,,1,0,0,82,0
37564,Compras,regiao_26,Bacharelado,M,outros,2,30,3.0,4,1,0,68,1
57219,Vendas & Marketing,regiao_28,,M,outros,1,28,5.0,3,1,0,55,0
29250,Operacoes,regiao_15,Bacharelado,M,processo seletivo,1,35,1.0,7,1,0,57,0
43665,Operacoes,regiao_23,Mestrado & acima,M,processo seletivo,1,34,3.0,7,0,0,59,0
42218,Operacoes,regiao_15,Bacharelado,M,processo seletivo,1,37,2.0,5,0,0,64,0
1669,Analise,regiao_2,Mestrado & acima,F,outros,2,35,3.0,8,0,0,85,0
14625,Financeiro,regiao_2,Bacharelado,M,outros,1,33,5.0,5,1,0,59,0
11308,Analise,regiao_22,Bacharelado,M,outros,1,31,3.0,7,0,0,86,1
32553,Analise,regiao_22,Mestrado & acima,M,processo seletivo,1,35,3.0,8,1,0,87,0
62747,Analise,regiao_15,Bacharelado,M,processo seletivo,1,30,3.0,2,0,0,84,0
47965,Vendas & Marketing,regiao_33,Mestrado & acima,M,outros,1,34,2.0,7,0,0,49,0
20964,Operacoes,regiao_22,Bacharelado,M,processo seletivo,1,29,,1,0,0,64,0
65054,Compras,regiao_22,Bacharelado,F,outros,2,28,4.0,5,1,0,68,0
65954,Pesquisa & Desenvolvimento,regiao_2,,M,outros,2,26,2.0,3,0,0,85,0
56773,Operacoes,regiao_2,Bacharelado,M,processo seletivo,1,31,3.0,2,0,0,72,1
46763,RH,regiao_2,Mestrado & acima,F,indicacao,1,37,4.0,10,0,0,49,0
73258,Vendas & Marketing,regiao_15,Bacharelado,F,processo seletivo,1,33,5.0,10,0,0,52,0
58302,Vendas & Marketing,regiao_2,Mestrado & acima,F,outros,1,48,1.0,4,0,0,48,0
45651,Vendas & Marketing,regiao_30,Bacharelado,M,processo seletivo,1,28,3.0,6,1,0,47,1
39656,Tecnologia,regiao_23,Bacharelado,M,processo seletivo,1,33,2.0,10,0,0,81,0
45021,Vendas & Marketing,regiao_27,Bacharelado,F,processo seletivo,1,24,4.0,2,1,0,47,0
42437,Operacoes,regiao_7,Mestrado & acima,M,outros,2,34,4.0,4,0,0,64,0
15866,Operacoes,regiao_10,Mestrado & acima,M,outros,2,40,3.0,8,1,0,58,0
22338,Operacoes,regiao_22,Bacharelado,M,outros,1,33,3.0,2,0,0,61,0
12072,Vendas & Marketing,regiao_7,Mestrado & acima,F,outros,1,46,3.0,19,0,0,48,0
62025,Vendas & Marketing,regiao_15,Bacharelado,M,outros,1,38,5.0,10,1,0,49,0
5012,Operacoes,regiao_22,Mestrado & acima,F,processo seletivo,1,47,4.0,7,1,0,54,0
76801,Financeiro,regiao_14,Bacharelado,M,outros,2,32,1.0,6,0,0,63,0
3705,Vendas & Marketing,regiao_1,Mestrado & acima,F,processo seletivo,1,31,4.0,5,1,0,48,0
72788,Operacoes,regiao_19,Bacharelado,M,processo seletivo,1,43,3.0,15,0,0,56,0
64500,Pesquisa & Desenvolvimento,regiao_2,Bacharelado,M,processo seletivo,2,26,3.0,2,0,0,85,0
22254,Vendas & Marketing,regiao_30,Bacharelado,M,processo seletivo,2,36,3.0,11,1,0,51,0
2881,Vendas & Marketing,regiao_28,Mestrado & acima,F,outros,1,32,3.0,10,0,0,51,0
9414,RH,regiao_20,Bacharelado,M,outros,1,29,3.0,3,0,0,54,0
4350,Compras,regiao_15,Bacharelado,F,outros,1,37,4.0,11,0,0,69,0
